gender,height,weight,age
male,181.1,88.1,36
female,165.5,75.6,51
female,163.7,72.0,30
male,190.5,88.0,41
male,189.6,101.1,59
female,163.6,75.0,33
female,171.8,74.2,37
female,160.6,78.5,44
male,192.4,83.0,34
male,189.1,81.7,19
female,162.9,57.5,51
male,186.1,81.9,49
male,192.8,89.0,20
female,166.5,73.0,39
male,197.4,71.4,50
male,195.8,92.0,55
female,163.7,68.6,40
male,184.6,100.6,48
female,160.0,75.1,48
female,169.7,66.5,19
female,159.9,72.5,37
male,189.3,84.0,41
male,193.5,83.9,24
male,193.3,81.3,21
female,159.7,69.4,48
female,167.6,59.3,55
male,194.7,101.1,19
male,193.5,76.3,22
male,197.4,81.6,44
female,165.5,78.0,34
female,164.2,68.5,25
female,159.2,64.3,33
female,166.7,67.2,30
female,168.4,72.5,24
male,188.7,99.4,47
